5	250ns
32	41ns
832	166ns
7736	291ns
80	4250ns
15472	250ns
80	83ns
7752	125ns
16	125ns
8	166ns
32	83ns
416	375ns
20	0ns
11	41ns
832	125ns
80	41ns
15504	41ns
80	41ns
80	41ns
7776	83ns
80	41ns
15552	41ns
80	41ns
80	41ns
7800	41ns
16	41ns
8	41ns
32	41ns
832	208ns
80	250ns
15600	125ns
7808	41ns
16	0ns
8	166ns
32	41ns
416	375ns
20	0ns
11	0ns
11	208ns
832	250ns
80	83ns
15616	250ns
80	41ns
7824	208ns
7816	41ns
16	41ns
8	41ns
32	41ns
832	166ns
80	83ns
15632	125ns
80	41ns
80	83ns
7840	41ns
7832	583ns
16	83ns
8	41ns
32	41ns
416	166ns
20	83ns
11	41ns
832	250ns
7816	291ns
16	41ns
8	83ns
32	41ns
832	166ns
80	125ns
15632	250ns
80	41ns
7832	41ns
80	375ns
15664	208ns
7840	41ns
16	166ns
8	41ns
32	41ns
416	208ns
20	41ns
11	41ns
832	4333ns
16	83ns
8	41ns
32	83ns
832	166ns
80	83ns
15680	375ns
80	41ns
7856	83ns
7840	166ns
16	166ns
8	125ns
32	0ns
416	83ns
20	83ns
11	41ns
11	125ns
832	541ns
80	208ns
15680	458ns
80	41ns
7856	41ns
80	83ns
15712	0ns
7864	0ns
7856	166ns
16	41ns
8	83ns
32	41ns
832	250ns
7840	83ns
7824	625ns
16	166ns
8	41ns
32	41ns
416	333ns
20	41ns
11	41ns
11	0ns
640	291ns
208	166ns
11	41ns
1664	166ns
11	41ns
416	416ns
20	41ns
11	166ns
11	41ns
11	41ns
11	41ns
11	41ns
832	250ns
3072	458ns
80	83ns
15648	250ns
7832	333ns
80	41ns
15664	41ns
80	41ns
80	83ns
7856	41ns
80	41ns
15712	41ns
80	41ns
80	41ns
7880	41ns
7864	41ns
7840	41ns
80	83ns
15680	83ns
7848	0ns
80	41ns
15696	83ns
80	83ns
7864	41ns
80	41ns
15728	83ns
7872	0ns
7864	41ns
80	83ns
15728	83ns
7872	41ns
7856	41ns
80	41ns
15712	83ns
80	41ns
80	41ns
7880	41ns
80	41ns
15760	41ns
80	41ns
7896	83ns
16	41ns
8	41ns
32	41ns
832	166ns
7872	125ns
16	166ns
8	41ns
32	41ns
11	83ns
11	41ns
11	41ns
640	333ns
11	0ns
640	125ns
208	41ns
11	83ns
1664	0ns
11	41ns
11	83ns
11	0ns
832	166ns
7856	291ns
7840	166ns
80	83ns
15680	125ns
80	41ns
80	41ns
7864	41ns
7840	83ns
80	41ns
15680	125ns
80	41ns
80	41ns
7864	41ns
7840	41ns
7824	41ns
80	83ns
15648	83ns
7832	0ns
7808	41ns
16	41ns
8	41ns
32	41ns
832	208ns
7784	41ns
7768	125ns
16	41ns
8	125ns
32	41ns
11	41ns
1	41ns
1	41ns
1	166ns
11	41ns
11	125ns
11	83ns
208	291ns
832	375ns
80	41ns
15536	208ns
7776	41ns
80	41ns
15552	41ns
80	0ns
80	0ns
7800	41ns
1	41ns
7776	83ns
16	41ns
8	83ns
32	41ns
832	208ns
80	41ns
15552	41ns
80	0ns
7792	41ns
80	125ns
15584	250ns
80	291ns
80	83ns
7816	41ns
16	125ns
8	166ns
32	41ns
832	458ns
7808	291ns
16	166ns
8	83ns
32	41ns
832	250ns
80	333ns
15616	333ns
80	41ns
7824	41ns
7808	333ns
16	125ns
8	83ns
32	41ns
832	541ns
80	41ns
15616	333ns
80	83ns
7824	41ns
16	41ns
8	41ns
32	41ns
832	208ns
80	41ns
15648	83ns
7832	41ns
80	333ns
15664	583ns
7840	41ns
16	41ns
8	41ns
32	41ns
832	458ns
7832	291ns
16	41ns
8	83ns
32	41ns
832	250ns
7808	41ns
16	41ns
8	41ns
32	41ns
11	41ns
1	41ns
11	0ns
640	500ns
416	125ns
20	41ns
11	83ns
832	166ns
80	41ns
15616	208ns
7816	41ns
7800	125ns
80	83ns
15600	83ns
80	41ns
7816	41ns
16	41ns
8	41ns
32	41ns
832	208ns
80	41ns
15632	41ns
7824	41ns
80	125ns
15648	375ns
7832	41ns
16	41ns
8	41ns
32	41ns
416	416ns
20	41ns
11	41ns
832	125ns
7808	83ns
7792	41ns
16	41ns
8	41ns
32	41ns
416	208ns
20	41ns
11	83ns
832	166ns
80	41ns
15584	41ns
80	41ns
80	41ns
7816	0ns
7800	500ns
7776	291ns
16	41ns
8	83ns
32	83ns
416	416ns
20	41ns
11	41ns
416	291ns
20	41ns
11	83ns
832	166ns
7768	83ns
80	83ns
15536	125ns
80	41ns
7784	41ns
7760	83ns
7752	41ns
16	41ns
8	83ns
32	83ns
832	250ns
7744	41ns
80	333ns
15488	375ns
80	333ns
7760	375ns
16	4375ns
8	41ns
32	41ns
416	375ns
20	41ns
11	41ns
416	125ns
20	41ns
11	83ns
1664	83ns
832	250ns
7736	166ns
7720	83ns
7712	41ns
80	83ns
15424	41ns
80	41ns
7728	41ns
16	41ns
8	41ns
32	41ns
832	208ns
80	41ns
15456	83ns
7736	0ns
7728	250ns
16	333ns
8	125ns
32	41ns
416	416ns
20	83ns
11	83ns
11	291ns
832	125ns
7704	208ns
80	41ns
15408	125ns
80	41ns
7720	41ns
16	83ns
8	41ns
32	83ns
832	166ns
7696	208ns
80	333ns
15392	458ns
7704	41ns
16	333ns
8	83ns
32	41ns
416	458ns
20	0ns
11	0ns
832	83ns
7688	166ns
16	41ns
8	41ns
32	41ns
832	2916ns
7664	208ns
7656	583ns
16	125ns
8	125ns
32	83ns
416	416ns
20	0ns
11	83ns
208	291ns
832	291ns
832	208ns
832	125ns
832	166ns
832	125ns
832	41ns
832	125ns
832	250ns
832	125ns
6144	291ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
12288	375ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
24576	166ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	41ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
49152	3833ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	41ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	41ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
98304	333ns
832	125ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	41ns
832	83ns
832	291ns
832	166ns
832	125ns
832	125ns
832	125ns
832	125ns
832	125ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	166ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
196608	1000ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	83ns
832	83ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	166ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	291ns
832	208ns
832	166ns
832	208ns
832	208ns
832	208ns
832	83ns
832	166ns
832	166ns
832	166ns
832	166ns
832	166ns
832	166ns
832	125ns
832	166ns
832	166ns
832	125ns
832	125ns
832	125ns
832	125ns
832	166ns
832	125ns
832	166ns
832	125ns
832	83ns
832	125ns
832	166ns
832	166ns
832	125ns
832	125ns
832	125ns
832	83ns
832	166ns
832	125ns
832	125ns
832	125ns
832	125ns
832	125ns
832	166ns
832	166ns
832	125ns
832	125ns
832	166ns
832	166ns
832	166ns
832	125ns
832	166ns
832	125ns
832	166ns
832	166ns
832	166ns
832	125ns
832	125ns
832	125ns
832	125ns
832	166ns
832	41ns
832	125ns
832	166ns
832	125ns
832	125ns
832	125ns
832	166ns
832	125ns
832	166ns
832	125ns
832	125ns
832	125ns
832	166ns
832	125ns
832	166ns
832	125ns
832	125ns
832	125ns
832	125ns
832	83ns
832	166ns
832	83ns
832	166ns
832	125ns
832	125ns
832	125ns
832	125ns
832	125ns
832	125ns
832	125ns
832	166ns
832	125ns
832	125ns
832	41ns
832	166ns
832	125ns
832	166ns
832	125ns
832	41ns
832	83ns
832	166ns
832	83ns
832	166ns
832	416ns
832	3291ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	41ns
832	83ns
832	41ns
832	125ns
832	83ns
832	125ns
832	41ns
832	83ns
832	83ns
832	83ns
832	41ns
832	125ns
832	83ns
832	125ns
832	41ns
832	83ns
832	83ns
832	125ns
832	41ns
832	125ns
393216	2500ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	583ns
832	166ns
832	208ns
832	166ns
832	166ns
832	125ns
832	166ns
832	125ns
832	125ns
832	125ns
832	166ns
832	125ns
832	166ns
832	125ns
832	166ns
832	125ns
832	166ns
832	125ns
832	166ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	166ns
832	125ns
832	166ns
832	83ns
832	125ns
832	83ns
832	166ns
832	125ns
832	166ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	166ns
832	83ns
832	166ns
832	83ns
832	166ns
832	83ns
832	166ns
832	125ns
832	166ns
832	83ns
832	166ns
832	83ns
832	125ns
832	41ns
832	125ns
832	83ns
832	125ns
832	41ns
832	166ns
832	83ns
832	125ns
832	41ns
832	125ns
832	83ns
832	166ns
832	83ns
832	166ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	166ns
832	83ns
832	125ns
832	83ns
832	166ns
832	83ns
832	125ns
832	41ns
832	166ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	166ns
832	83ns
832	125ns
832	83ns
832	125ns
832	41ns
832	125ns
832	125ns
832	250ns
832	125ns
832	83ns
832	166ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	166ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	41ns
832	125ns
832	83ns
832	125ns
832	41ns
832	166ns
832	125ns
832	125ns
832	41ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	41ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	166ns
832	83ns
832	166ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	166ns
832	83ns
832	166ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	166ns
832	83ns
832	166ns
832	125ns
832	208ns
832	291ns
832	166ns
832	166ns
832	166ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	83ns
832	125ns
832	125ns
832	125ns
832	125ns
832	125ns
832	83ns
832	125ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	125ns
832	125ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	125ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	166ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	83ns
832	125ns
832	125ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	250ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	41ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	41ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	166ns
832	41ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	41ns
832	125ns
832	41ns
832	83ns
832	41ns
832	83ns
832	83ns
832	125ns
832	41ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	83ns
832	41ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	41ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	41ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	166ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	375ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	166ns
832	125ns
832	125ns
832	125ns
832	83ns
832	125ns
832	125ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
832	125ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	83ns
832	125ns
832	83ns
832	83ns
832	125ns
832	83ns
832	125ns
11	41ns
7632	500ns
80	83ns
15264	166ns
7640	41ns
7624	5208ns
16	41ns
8	83ns
32	41ns
832	125ns
7608	250ns
7584	791ns
7576	166ns
8	41ns
11	83ns
20	125ns
